metric,count
opcode,8
total instruction count,2373780736
workitems,6801664
operand sum,2.37378e+09
total # of barriers hit,0
min instructions to barrier,349
max instructions to barrier,349
median instructions to barrier,349
max simd width,1
mean simd width,1
stdev simd width,0
granularity,4.21269e-10
barriers per instruction,4.21269e-10
instructions per operand,1
total memory footprint,3463424
90% memory footprint,58941
global memory address entropy,14.9852
local memory address entropy -- 1 LSBs skipped,15.9094
local memory address entropy -- 2 LSBs skipped,15.9094
local memory address entropy -- 3 LSBs skipped,15.6265
local memory address entropy -- 4 LSBs skipped,14.5658
local memory address entropy -- 5 LSBs skipped,13.4805
local memory address entropy -- 6 LSBs skipped,12.497
local memory address entropy -- 7 LSBs skipped,11.9809
local memory address entropy -- 8 LSBs skipped,11.4507
local memory address entropy -- 9 LSBs skipped,10.9321
local memory address entropy -- 10 LSBs skipped,10.4116
total unique branch instructions,1
90% branch instructions,1
branch entropy (yokota),4
branch entropy (average linear),0.117647
